OBJECTID,Route_Number,Route_Name,Ridership_Total,Route_Hour,Route_Hour_Description,Route_Date
15189,30A,Parkland,5,19,7:00pm to 7:29pm,1/6/2024 10:00:00 AM
15190,30B,Dunbrack,10,19,7:00pm to 7:29pm,1/6/2024 10:00:00 AM
15191,5,Portland,59,19,7:00pm to 7:29pm,1/6/2024 10:00:00 AM
15192,51A,Windmill,8,19,7:00pm to 7:29pm,1/6/2024 10:00:00 AM
15193,55,Port Wallace,8,19,7:00pm to 7:29pm,1/6/2024 10:00:00 AM
15194,56,Dartmouth Crossing,47,19,7:00pm to 7:29pm,1/6/2024 10:00:00 AM
15195,61,North Preston,15,19,7:00pm to 7:29pm,1/6/2024 10:00:00 AM
15196,67,Baker,12,19,7:00pm to 7:29pm,1/6/2024 10:00:00 AM
15197,39,Flamingo,47,9,9:00am to 9:29am,1/15/2024 10:00:00 AM
15198,4,Universities,245,9,9:00am to 9:29am,1/15/2024 10:00:00 AM
15199,55,Port Wallace,5,9,9:00am to 9:29am,1/15/2024 10:00:00 AM
15200,58,Woodlawn,8,9,9:00am to 9:29am,1/15/2024 10:00:00 AM
15201,59,Colby,6,9,9:00am to 9:29am,1/15/2024 10:00:00 AM
15202,62,Grahams Grove,4,9,9:00am to 9:29am,1/15/2024 10:00:00 AM
15203,68,Cherry Brook,16,9,9:00am to 9:29am,1/15/2024 10:00:00 AM
15204,6B,Eastern Passage,37,9,9:00am to 9:29am,1/15/2024 10:00:00 AM
15205,72,Portland Hills,63,9,9:00am to 9:29am,1/15/2024 10:00:00 AM
15206,7B,Peninsula,74,9,9:00am to 9:29am,1/15/2024 10:00:00 AM
15207,8,Sackville Corridor,86,9,9:00am to 9:29am,1/15/2024 10:00:00 AM
15208,82,First Lake,8,9,9:00am to 9:29am,1/15/2024 10:00:00 AM
15209,83,Springfield,4,9,9:00am to 9:29am,1/15/2024 10:00:00 AM
15210,90,Larry Uteck,105,9,9:00am to 9:29am,1/15/2024 10:00:00 AM
15211,9B,Herring Cove,61,9,9:00am to 9:29am,1/15/2024 10:00:00 AM
15212,10,Dalhousie,133,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15213,24,Leiblin Park,57,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15214,28,Bayers Lake,38,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15215,30B,Dunbrack,14,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15216,4,Universities,230,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15217,415,Purcells Cove,7,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15218,51A,Windmill,15,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15219,53,Highfield,38,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15220,54,Montebello,15,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15221,61,North Preston,2,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15222,62,Grahams Grove,0,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15223,63,Mount Edward,21,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15224,64,Burnside,3,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15225,65,Caldwell,8,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15226,7A,Peninsula,106,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15227,7B,Peninsula,88,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15228,8,Sackville Corridor,148,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15229,82,First Lake,10,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15230,83,Springfield,2,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15231,84,Glendale,0,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15232,86,Beaver Bank,0,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15233,87,Sackville-Dartmouth,32,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15234,88,Bedford Commons,1,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15235,9A,Greystone,93,9.5,9:30am to 9:59am,1/15/2024 10:00:00 AM
15236,10,Dalhousie,117,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15237,21,Timberlea,50,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15238,24,Leiblin Park,60,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15239,28,Bayers Lake,69,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15240,29,Barrington,57,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15241,3,Crosstown,245,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15242,30B,Dunbrack,18,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15243,39,Flamingo,60,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15244,401,Preston- Porters Lake,6,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15245,59,Colby,7,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15246,61,North Preston,8,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15247,63,Mount Edward,6,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15248,64,Burnside,7,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15249,67,Baker,24,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15250,6A,Woodside,40,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15251,6B,Eastern Passage,32,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15252,7B,Peninsula,36,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15253,8,Sackville Corridor,142,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15254,82,First Lake,12,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15255,84,Glendale,0,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15256,86,Beaver Bank,0,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15257,91,Hemlock Ravine,5,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15258,9B,Herring Cove,65,10,10:00am to 10:29am,1/15/2024 10:00:00 AM
15259,10,Dalhousie,109,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15260,2,Fairview,159,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15261,21,Timberlea,34,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15262,22,Armdale,27,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15263,30A,Parkland,21,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15264,30B,Dunbrack,10,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15265,39,Flamingo,22,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15266,5,Portland,86,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15267,51A,Windmill,16,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15268,61,North Preston,7,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15269,63,Mount Edward,18,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15270,6C,Heritage Hills,36,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15271,72,Portland Hills,36,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15272,8,Sackville Corridor,137,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15273,84,Glendale,0,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15274,88,Bedford Commons,1,10.5,10:30am to 10:59am,1/15/2024 10:00:00 AM
15275,1,Spring Garden,319,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15276,2,Fairview,162,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15277,21,Timberlea,23,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15278,25,Governors Brook,25,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15279,28,Bayers Lake,90,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15280,29,Barrington,65,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15281,3,Crosstown,238,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15282,30A,Parkland,25,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15283,30B,Dunbrack,11,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15284,320,Airport - Fall River Regi,16,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15285,4,Universities,100,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15286,53,Highfield,47,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15287,58,Woodlawn,7,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15288,59,Colby,7,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15289,68,Cherry Brook,4,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15290,8,Sackville Corridor,196,11,11:00am to 11:29am,1/15/2024 10:00:00 AM
15291,54,Montebello,26,10,10:00am to 10:29am,1/4/2024 10:00:00 AM
15292,56,Dartmouth Crossing,25,10,10:00am to 10:29am,1/4/2024 10:00:00 AM
15293,58,Woodlawn,7,10,10:00am to 10:29am,1/4/2024 10:00:00 AM
15294,61,North Preston,0,10,10:00am to 10:29am,1/4/2024 10:00:00 AM
15295,62,Grahams Grove,10,10,10:00am to 10:29am,1/4/2024 10:00:00 AM
15296,63,Mount Edward,8,10,10:00am to 10:29am,1/4/2024 10:00:00 AM
15297,64,Burnside,4,10,10:00am to 10:29am,1/4/2024 10:00:00 AM
15298,67,Baker,28,10,10:00am to 10:29am,1/4/2024 10:00:00 AM
15299,68,Cherry Brook,7,10,10:00am to 10:29am,1/4/2024 10:00:00 AM
15300,6A,Woodside,23,10,10:00am to 10:29am,1/4/2024 10:00:00 AM
15301,82,First Lake,0,10,10:00am to 10:29am,1/4/2024 10:00:00 AM
15302,86,Beaver Bank,2,10,10:00am to 10:29am,1/4/2024 10:00:00 AM
15303,87,Sackville-Dartmouth,45,10,10:00am to 10:29am,1/4/2024 10:00:00 AM
15304,9B,Herring Cove,43,10,10:00am to 10:29am,1/4/2024 10:00:00 AM
15305,1,Spring Garden,195,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15306,10,Dalhousie,76,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15307,22,Armdale,26,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15308,24,Leiblin Park,43,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15309,28,Bayers Lake,40,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15310,51A,Windmill,25,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15311,54,Montebello,18,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15312,55,Port Wallace,16,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15313,62,Grahams Grove,17,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15314,64,Burnside,2,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15315,6B,Eastern Passage,23,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15316,6C,Heritage Hills,27,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15317,72,Portland Hills,46,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15318,7A,Peninsula,57,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15319,7B,Peninsula,62,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15320,8,Sackville Corridor,135,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15321,84,Glendale,10,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15322,86,Beaver Bank,0,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15323,91,Hemlock Ravine,11,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15324,9A,Greystone,156,10.5,10:30am to 10:59am,1/4/2024 10:00:00 AM
15325,1,Spring Garden,203,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15326,24,Leiblin Park,49,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15327,25,Governors Brook,17,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15328,28,Bayers Lake,75,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15329,30B,Dunbrack,17,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15330,54,Montebello,31,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15331,58,Woodlawn,8,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15332,59,Colby,0,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15333,62,Grahams Grove,19,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15334,64,Burnside,9,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15335,68,Cherry Brook,13,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15336,6A,Woodside,30,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15337,6B,Eastern Passage,53,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15338,6C,Heritage Hills,28,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15339,8,Sackville Corridor,164,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15340,87,Sackville-Dartmouth,41,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15341,88,Bedford Commons,0,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15342,91,Hemlock Ravine,65,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15343,9A,Greystone,86,11,11:00am to 11:29am,1/4/2024 10:00:00 AM
15344,1,Spring Garden,219,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15345,10,Dalhousie,132,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15346,2,Fairview,172,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15347,22,Armdale,14,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15348,24,Leiblin Park,50,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15349,29,Barrington,81,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15350,30A,Parkland,0,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15351,30B,Dunbrack,16,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15352,39,Flamingo,38,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15353,4,Universities,132,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15354,5,Portland,145,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15355,51A,Windmill,28,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15356,56,Dartmouth Crossing,74,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15357,62,Grahams Grove,14,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15358,63,Mount Edward,25,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15359,68,Cherry Brook,10,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15360,6A,Woodside,34,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15361,6B,Eastern Passage,33,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15362,72,Portland Hills,78,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15363,7A,Peninsula,89,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15364,7B,Peninsula,84,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15365,82,First Lake,0,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15366,84,Glendale,9,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15367,85,Millwood,10,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15368,86,Beaver Bank,5,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15369,87,Sackville-Dartmouth,45,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15370,90,Larry Uteck,76,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15371,9A,Greystone,193,11.5,11:30am to 11:59am,1/4/2024 10:00:00 AM
15372,1,Spring Garden,212,12,12:00pm to 12:29pm,1/4/2024 10:00:00 AM
15373,2,Fairview,73,12,12:00pm to 12:29pm,1/4/2024 10:00:00 AM
15374,21,Timberlea,24,12,12:00pm to 12:29pm,1/4/2024 10:00:00 AM
15375,28,Bayers Lake,66,12,12:00pm to 12:29pm,1/4/2024 10:00:00 AM
15376,29,Barrington,97,12,12:00pm to 12:29pm,1/4/2024 10:00:00 AM
15377,3,Crosstown,271,12,12:00pm to 12:29pm,1/4/2024 10:00:00 AM
15378,30A,Parkland,0,12,12:00pm to 12:29pm,1/4/2024 10:00:00 AM
15379,320,Airport - Fall River Regi,50,12,12:00pm to 12:29pm,1/4/2024 10:00:00 AM
15380,39,Flamingo,54,12,12:00pm to 12:29pm,1/4/2024 10:00:00 AM
15381,4,Universities,176,12,12:00pm to 12:29pm,1/4/2024 10:00:00 AM
15382,5,Portland,182,12,12:00pm to 12:29pm,1/4/2024 10:00:00 AM
15383,51A,Windmill,13,12,12:00pm to 12:29pm,1/4/2024 10:00:00 AM
15384,10,Dalhousie,58,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15385,21,Timberlea,11,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15386,24,Leiblin Park,10,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15387,3,Crosstown,32,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15388,51A,Windmill,4,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15389,56,Dartmouth Crossing,16,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15390,61,North Preston,0,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15391,62,Grahams Grove,8,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15392,68,Cherry Brook,1,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15393,6B,Eastern Passage,3,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15394,6C,Heritage Hills,12,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15395,7A,Peninsula,20,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15396,82,First Lake,4,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15397,85,Millwood,3,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15398,86,Beaver Bank,5,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15399,87,Sackville-Dartmouth,7,22.5,10:30pm to 10:59pm,1/22/2024 10:00:00 AM
15400,1,Spring Garden,59,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15401,10,Dalhousie,38,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15402,2,Fairview,26,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15403,22,Armdale,6,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15404,24,Leiblin Park,14,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15405,25,Governors Brook,11,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15406,28,Bayers Lake,4,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15407,3,Crosstown,46,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15408,30A,Parkland,6,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15409,320,Airport - Fall River Regi,14,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15410,5,Portland,21,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15411,53,Highfield,7,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15412,68,Cherry Brook,0,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15413,6C,Heritage Hills,11,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15414,7A,Peninsula,17,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15415,8,Sackville Corridor,20,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15416,83,Springfield,0,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15417,91,Hemlock Ravine,4,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15418,9B,Herring Cove,0,23,11:00pm to 11:29pm,1/22/2024 10:00:00 AM
15419,1,Spring Garden,27,23.5,11:30pm to 11:59pm,1/22/2024 10:00:00 AM
15420,10,Dalhousie,21,23.5,11:30pm to 11:59pm,1/22/2024 10:00:00 AM
15421,2,Fairview,10,23.5,11:30pm to 11:59pm,1/22/2024 10:00:00 AM
15422,21,Timberlea,2,23.5,11:30pm to 11:59pm,1/22/2024 10:00:00 AM
15423,22,Armdale,2,23.5,11:30pm to 11:59pm,1/22/2024 10:00:00 AM
15424,5,Portland,10,23.5,11:30pm to 11:59pm,1/22/2024 10:00:00 AM
15425,68,Cherry Brook,2,23.5,11:30pm to 11:59pm,1/22/2024 10:00:00 AM
15426,6B,Eastern Passage,1,23.5,11:30pm to 11:59pm,1/22/2024 10:00:00 AM
15427,7A,Peninsula,7,23.5,11:30pm to 11:59pm,1/22/2024 10:00:00 AM
15428,8,Sackville Corridor,13,23.5,11:30pm to 11:59pm,1/22/2024 10:00:00 AM
15429,2,Fairview,14,24,12:00am to 12:29am,1/22/2024 10:00:00 AM
15430,24,Leiblin Park,2,24,12:00am to 12:29am,1/22/2024 10:00:00 AM
15431,29,Barrington,11,24,12:00am to 12:29am,1/22/2024 10:00:00 AM
15432,4,Universities,10,24,12:00am to 12:29am,1/22/2024 10:00:00 AM
15433,5,Portland,7,24,12:00am to 12:29am,1/22/2024 10:00:00 AM
15434,53,Highfield,5,24,12:00am to 12:29am,1/22/2024 10:00:00 AM
15435,6B,Eastern Passage,10,24,12:00am to 12:29am,1/22/2024 10:00:00 AM
15436,6C,Heritage Hills,0,24,12:00am to 12:29am,1/22/2024 10:00:00 AM
15437,8,Sackville Corridor,8,24,12:00am to 12:29am,1/22/2024 10:00:00 AM
15438,87,Sackville-Dartmouth,5,24,12:00am to 12:29am,1/22/2024 10:00:00 AM
15439,9B,Herring Cove,8,24,12:00am to 12:29am,1/22/2024 10:00:00 AM
15440,10,Dalhousie,1,24.5,12:30am to 12:59am,1/22/2024 10:00:00 AM
15441,4,Universities,7,24.5,12:30am to 12:59am,1/22/2024 10:00:00 AM
15442,5,Portland,3,24.5,12:30am to 12:59am,1/22/2024 10:00:00 AM
15443,6C,Heritage Hills,3,24.5,12:30am to 12:59am,1/22/2024 10:00:00 AM
15444,7B,Peninsula,6,24.5,12:30am to 12:59am,1/22/2024 10:00:00 AM
15445,9B,Herring Cove,0,24.5,12:30am to 12:59am,1/22/2024 10:00:00 AM
15446,10,Dalhousie,0,25,1:00am to 1:29am,1/22/2024 10:00:00 AM
15447,6C,Heritage Hills,0,25,1:00am to 1:29am,1/22/2024 10:00:00 AM
15448,6A,Woodside,3,5,5:00am to 5:29am,1/23/2024 10:00:00 AM
15449,84,Glendale,19,5,5:00am to 5:29am,1/23/2024 10:00:00 AM
15450,10,Dalhousie,77,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15451,168B,Cherry Brook Express,41,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15452,182,First Lake Express,27,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15453,2,Fairview,96,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15454,29,Barrington,29,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15455,3,Crosstown,156,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15456,30A,Parkland,15,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15457,30B,Dunbrack,12,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15458,320,Airport - Fall River Regi,18,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15459,39,Flamingo,24,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15460,4,Universities,17,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15461,401,Preston- Porters Lake,15,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15462,433,Tantallon,8,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15463,5,Portland,36,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15464,58,Woodlawn,6,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15465,59,Colby,0,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15466,61,North Preston,0,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15467,65,Caldwell,0,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15468,68,Cherry Brook,0,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15469,6A,Woodside,4,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15470,6B,Eastern Passage,46,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15471,6C,Heritage Hills,37,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15472,7A,Peninsula,14,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15473,7B,Peninsula,20,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15474,8,Sackville Corridor,105,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15475,82,First Lake,5,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15476,86,Beaver Bank,0,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15477,93,Bedford Highway,18,5.5,5:30am to 5:59am,1/23/2024 10:00:00 AM
15478,67,Baker,16,11,11:00am to 11:29am,2/6/2024 10:00:00 AM
15479,6A,Woodside,30,11,11:00am to 11:29am,2/6/2024 10:00:00 AM
15480,6B,Eastern Passage,33,11,11:00am to 11:29am,2/6/2024 10:00:00 AM
15481,8,Sackville Corridor,183,11,11:00am to 11:29am,2/6/2024 10:00:00 AM
15482,82,First Lake,4,11,11:00am to 11:29am,2/6/2024 10:00:00 AM
15483,83,Springfield,3,11,11:00am to 11:29am,2/6/2024 10:00:00 AM
15484,86,Beaver Bank,5,11,11:00am to 11:29am,2/6/2024 10:00:00 AM
15485,87,Sackville-Dartmouth,44,11,11:00am to 11:29am,2/6/2024 10:00:00 AM
15486,90,Larry Uteck,52,11,11:00am to 11:29am,2/6/2024 10:00:00 AM
15487,91,Hemlock Ravine,58,11,11:00am to 11:29am,2/6/2024 10:00:00 AM
15488,9B,Herring Cove,81,11,11:00am to 11:29am,2/6/2024 10:00:00 AM
15489,2,Fairview,220,11.5,11:30am to 11:59am,2/6/2024 10:00:00 AM
15490,24,Leiblin Park,35,11.5,11:30am to 11:59am,2/6/2024 10:00:00 AM
15491,29,Barrington,81,11.5,11:30am to 11:59am,2/6/2024 10:00:00 AM
15492,30A,Parkland,22,11.5,11:30am to 11:59am,2/6/2024 10:00:00 AM
15493,5,Portland,178,11.5,11:30am to 11:59am,2/6/2024 10:00:00 AM
15494,53,Highfield,41,11.5,11:30am to 11:59am,2/6/2024 10:00:00 AM
15495,55,Port Wallace,39,11.5,11:30am to 11:59am,2/6/2024 10:00:00 AM
15496,63,Mount Edward,22,11.5,11:30am to 11:59am,2/6/2024 10:00:00 AM
15497,64,Burnside,4,11.5,11:30am to 11:59am,2/6/2024 10:00:00 AM
15498,65,Caldwell,42,11.5,11:30am to 11:59am,2/6/2024 10:00:00 AM
15499,2,Fairview,0,23,11:00pm to 11:29pm,2/4/2024 10:00:00 AM
15500,30A,Parkland,0,23,11:00pm to 11:29pm,2/4/2024 10:00:00 AM
15501,4,Universities,0,23,11:00pm to 11:29pm,2/4/2024 10:00:00 AM
15502,7A,Peninsula,0,23,11:00pm to 11:29pm,2/4/2024 10:00:00 AM
