OBJECTID,Route_Number,Route_Name,Ridership_Total,Route_Hour,Route_Hour_Description,Route_Date
311,28,Bayers Lake,26,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
312,29,Barrington,52,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
313,30A,Parkland,10,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
314,30B,Dunbrack,37,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
315,4,Universities,147,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
316,401,Preston-Porters Lake-Grand Desert,2,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
317,55,Port Wallace,4,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
318,56,Dartmouth Crossing,15,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
319,61,North Preston,1,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
320,63,Mount Edward,8,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
321,64,Akerley,10,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
322,65,Caldwell,4,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
323,68,Cherry Brook,14,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
324,6B,Eastern Passage,18,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
325,6C,Heritage Hills,38,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
326,7A,Peninsula,37,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
327,85,Millwood,7,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
328,86,Beaver Bank,4,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
329,90,Larry Uteck,57,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
330,9A,Greystone,86,19.5,7:30pm to 7:59pm,1/14/2026 10:00:00 AM
331,1,Spring Garden,185,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
332,10C,Dalhousie,82,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
333,2,Fairview,62,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
334,21,Lakeside - Timberlea,37,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
335,22,Armdale,13,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
336,25,Governors Brook,19,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
337,29,Barrington,33,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
338,3,CrossTown,100,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
339,30A,Parkland,12,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
340,320,Airport - Fall River Regional Exp,22,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
341,4,Universities,67,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
342,5,Portland,93,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
343,51A,Windmill,13,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
344,53,Notting Park,22,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
345,58,Woodlawn,7,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
346,59,Colby,3,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
347,63,Mount Edward,7,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
348,67,Baker,16,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
349,68,Cherry Brook,6,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
350,6B,Eastern Passage,23,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
351,7A,Peninsula,52,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
352,7B,Peninsula,63,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
353,83,Springfield,1,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
354,84,Glendale Express,24,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
355,86,Beaver Bank,0,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
356,87,Sackville-Dartmouth,22,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
357,91,Hemlock Ravine,32,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
358,9A,Greystone,55,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
359,9B,Herring Cove,45,20,8:00pm to 8:29pm,1/14/2026 10:00:00 AM
360,10C,Dalhousie,65,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
361,2,Fairview,38,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
362,24,Leiblin Park,33,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
363,29,Barrington,32,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
364,30B,Dunbrack,25,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
365,39,Flamingo,26,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
366,4,Universities,132,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
367,51A,Windmill,10,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
368,53,Notting Park,18,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
369,55,Port Wallace,16,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
370,56,Dartmouth Crossing,26,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
371,61,North Preston,2,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
372,68,Cherry Brook,9,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
373,6C,Heritage Hills,19,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
374,1,Spring Garden,24,5.5,5:30am to 5:59am,1/1/2026 10:00:00 AM
375,10C,Dalhousie,6,5.5,5:30am to 5:59am,1/1/2026 10:00:00 AM
376,2,Fairview,0,5.5,5:30am to 5:59am,1/1/2026 10:00:00 AM
377,22,Armdale,2,5.5,5:30am to 5:59am,1/1/2026 10:00:00 AM
378,7B,Peninsula,4,5.5,5:30am to 5:59am,1/1/2026 10:00:00 AM
379,1,Spring Garden,13,6,6:00am to 6:29am,1/1/2026 10:00:00 AM
380,10C,Dalhousie,37,6,6:00am to 6:29am,1/1/2026 10:00:00 AM
381,39,Flamingo,9,6,6:00am to 6:29am,1/1/2026 10:00:00 AM
382,5,Portland,12,6,6:00am to 6:29am,1/1/2026 10:00:00 AM
383,7A,Peninsula,14,6,6:00am to 6:29am,1/1/2026 10:00:00 AM
384,7B,Peninsula,13,6,6:00am to 6:29am,1/1/2026 10:00:00 AM
385,8,Sackville Corridor,37,6,6:00am to 6:29am,1/1/2026 10:00:00 AM
386,85,Millwood,2,6,6:00am to 6:29am,1/1/2026 10:00:00 AM
387,87,Sackville-Dartmouth,5,6,6:00am to 6:29am,1/1/2026 10:00:00 AM
388,1,Spring Garden,33,6.5,6:30am to 6:59am,1/1/2026 10:00:00 AM
389,10B,Dalhousie - Micmac Terminal,16,6.5,6:30am to 6:59am,1/1/2026 10:00:00 AM
390,22,Armdale,9,6.5,6:30am to 6:59am,1/1/2026 10:00:00 AM
391,29,Barrington,19,6.5,6:30am to 6:59am,1/1/2026 10:00:00 AM
392,5,Portland,19,6.5,6:30am to 6:59am,1/1/2026 10:00:00 AM
393,68,Cherry Brook,0,6.5,6:30am to 6:59am,1/1/2026 10:00:00 AM
394,6C,Heritage Hills,20,6.5,6:30am to 6:59am,1/1/2026 10:00:00 AM
395,7A,Peninsula,11,6.5,6:30am to 6:59am,1/1/2026 10:00:00 AM
396,7B,Peninsula,14,6.5,6:30am to 6:59am,1/1/2026 10:00:00 AM
397,8,Sackville Corridor,35,6.5,6:30am to 6:59am,1/1/2026 10:00:00 AM
398,84,Glendale Express,5,6.5,6:30am to 6:59am,1/1/2026 10:00:00 AM
399,86,Beaver Bank,2,6.5,6:30am to 6:59am,1/1/2026 10:00:00 AM
400,87,Sackville-Dartmouth,10,6.5,6:30am to 6:59am,1/1/2026 10:00:00 AM
401,90,Larry Uteck,28,6.5,6:30am to 6:59am,1/1/2026 10:00:00 AM
402,9A,Greystone,24,6.5,6:30am to 6:59am,1/1/2026 10:00:00 AM
403,1,Spring Garden,34,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
404,10B,Dalhousie - Micmac Terminal,17,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
405,10C,Dalhousie,17,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
406,22,Armdale,10,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
407,28,Bayers Lake,13,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
408,3,CrossTown,61,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
409,30A,Parkland,4,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
410,39,Flamingo,0,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
411,4,Universities,34,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
412,5,Portland,19,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
413,56,Dartmouth Crossing,5,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
414,58,Woodlawn,0,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
415,61,North Preston,3,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
416,67,Baker,7,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
417,6C,Heritage Hills,24,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
418,7B,Peninsula,6,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
419,84,Glendale Express,8,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
420,85,Millwood,3,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
421,9B,Herring Cove,34,7,7:00am to 7:29am,1/1/2026 10:00:00 AM
422,1,Spring Garden,37,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
423,10B,Dalhousie - Micmac Terminal,8,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
424,2,Fairview,15,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
425,21,Lakeside - Timberlea,5,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
426,25,Governors Brook,6,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
427,30B,Dunbrack,12,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
428,39,Flamingo,9,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
429,54,Montebello,2,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
430,55,Port Wallace,3,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
431,59,Colby,0,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
432,68,Cherry Brook,2,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
433,7B,Peninsula,5,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
434,8,Sackville Corridor,25,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
435,82,First Lake,2,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
436,86,Beaver Bank,1,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
437,9A,Greystone,34,7.5,7:30am to 7:59am,1/1/2026 10:00:00 AM
438,2,Fairview,33,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
439,24,Leiblin Park,9,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
440,28,Bayers Lake,12,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
441,29,Barrington,8,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
442,320,Airport - Fall River Regional Exp,53,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
443,401,Preston-Porters Lake-Grand Desert,2,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
444,5,Portland,18,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
445,51A,Windmill,16,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
446,54,Montebello,2,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
447,55,Port Wallace,5,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
448,56,Dartmouth Crossing,8,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
449,58,Woodlawn,4,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
450,62,Grahams Grove,0,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
451,72,Portland Hills,11,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
452,8,Sackville Corridor,29,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
453,9B,Herring Cove,28,8,8:00am to 8:29am,1/1/2026 10:00:00 AM
454,10C,Dalhousie,24,8.5,8:30am to 8:59am,1/1/2026 10:00:00 AM
455,21,Lakeside - Timberlea,13,8.5,8:30am to 8:59am,1/1/2026 10:00:00 AM
456,22,Armdale,2,8.5,8:30am to 8:59am,1/1/2026 10:00:00 AM
457,24,Leiblin Park,7,8.5,8:30am to 8:59am,1/1/2026 10:00:00 AM
458,29,Barrington,10,8.5,8:30am to 8:59am,1/1/2026 10:00:00 AM
459,4,Universities,26,8.5,8:30am to 8:59am,1/1/2026 10:00:00 AM
460,56,Dartmouth Crossing,5,8.5,8:30am to 8:59am,1/1/2026 10:00:00 AM
461,59,Colby,3,8.5,8:30am to 8:59am,1/1/2026 10:00:00 AM
462,82,First Lake,0,8.5,8:30am to 8:59am,1/1/2026 10:00:00 AM
463,86,Beaver Bank,1,8.5,8:30am to 8:59am,1/1/2026 10:00:00 AM
464,9A,Greystone,16,8.5,8:30am to 8:59am,1/1/2026 10:00:00 AM
465,10B,Dalhousie - Micmac Terminal,14,9,9:00am to 9:29am,1/1/2026 10:00:00 AM
466,21,Lakeside - Timberlea,12,9,9:00am to 9:29am,1/1/2026 10:00:00 AM
467,22,Armdale,3,9,9:00am to 9:29am,1/1/2026 10:00:00 AM
468,72,Portland Hills,36,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
469,7A,Peninsula,31,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
470,7B,Peninsula,37,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
471,8,Sackville Corridor,80,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
472,82,First Lake,12,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
473,85,Millwood,8,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
474,86,Beaver Bank,5,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
475,9A,Greystone,63,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
476,9B,Herring Cove,35,20.5,8:30pm to 8:59pm,1/14/2026 10:00:00 AM
477,10B,Dalhousie - Micmac Terminal,18,21,9:00pm to 9:29pm,1/14/2026 10:00:00 AM
478,2,Fairview,148,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
479,21,Lakeside - Timberlea,38,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
480,25,Governors Brook,37,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
481,28,Bayers Lake,24,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
482,3,CrossTown,256,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
483,30B,Dunbrack,9,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
484,4,Universities,68,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
485,415,Purcells Cove,1,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
486,5,Portland,98,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
487,51B,Windmill,26,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
488,53,Notting Park,32,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
489,55,Port Wallace,19,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
490,59,Colby,3,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
491,61,North Preston,5,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
492,63,Mount Edward,14,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
493,68,Cherry Brook,3,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
494,6A,Woodside,18,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
495,72,Portland Hills,80,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
496,7B,Peninsula,59,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
497,82,First Lake,5,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
498,85,Millwood,1,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
499,86,Beaver Bank,4,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
500,87,Sackville-Dartmouth,72,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
501,90,Larry Uteck,132,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
502,93,Bedford Highway,28,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
503,9A,Greystone,135,6.5,6:30am to 6:59am,1/14/2026 10:00:00 AM
504,1,Spring Garden,228,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
505,10A,Dalhousie - Bridge Terminal,53,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
506,10B,Dalhousie - Micmac Terminal,59,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
507,10C,Dalhousie,247,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
508,127,Cowie Hill Express,103,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
509,137,Clayton Park Express,52,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
510,138,Parkland Express,33,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
511,158,Woodlawn Express,0,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
512,159,Colby Express,95,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
513,161,North Preston Express,52,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
514,168A,Auburn Express,27,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
515,182,First Lake Express,47,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
516,183,Springfield Express,37,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
517,194,West Bedford Express,51,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
518,196,Basinview Express,18,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
519,22,Armdale,25,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
520,28,Bayers Lake,67,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
521,29,Barrington,157,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
522,3,CrossTown,300,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
523,30B,Dunbrack,8,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
524,320,Airport - Fall River Regional Exp,32,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
525,370,Porters Lake Regional Express,9,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
526,5,Portland,129,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
527,51B,Windmill,44,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
528,53,Notting Park,43,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
529,54,Montebello,35,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
530,55,Port Wallace,21,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
531,67,Baker,38,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
532,68,Cherry Brook,4,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
533,6B,Eastern Passage,59,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
534,6C,Heritage Hills,85,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
535,72,Portland Hills,98,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
536,7A,Peninsula,67,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
537,7B,Peninsula,57,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
538,8,Sackville Corridor,63,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
539,83,Springfield,2,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
540,84,Glendale Express,71,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
541,86,Beaver Bank,8,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
542,87,Sackville-Dartmouth,75,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
543,90,Larry Uteck,178,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
544,91,Hemlock Ravine,61,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
545,93,Bedford Highway,34,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
546,9B,Herring Cove,57,7,7:00am to 7:29am,1/14/2026 10:00:00 AM
547,1,Spring Garden,313,7.5,7:30am to 7:59am,1/14/2026 10:00:00 AM
548,10A,Dalhousie - Bridge Terminal,136,7.5,7:30am to 7:59am,1/14/2026 10:00:00 AM
549,10B,Dalhousie - Micmac Terminal,157,7.5,7:30am to 7:59am,1/14/2026 10:00:00 AM
550,123,Timberlea Express,38,7.5,7:30am to 7:59am,1/14/2026 10:00:00 AM
551,127,Cowie Hill Express,54,7.5,7:30am to 7:59am,1/14/2026 10:00:00 AM
552,135,Flamingo Express,91,7.5,7:30am to 7:59am,1/14/2026 10:00:00 AM
553,158,Woodlawn Express,36,7.5,7:30am to 7:59am,1/14/2026 10:00:00 AM
554,161,North Preston Express,28,7.5,7:30am to 7:59am,1/14/2026 10:00:00 AM
555,168A,Auburn Express,41,7.5,7:30am to 7:59am,1/14/2026 10:00:00 AM
556,183,Springfield Express,23,7.5,7:30am to 7:59am,1/14/2026 10:00:00 AM
557,186,Beaver Bank Express,33,7.5,7:30am to 7:59am,1/14/2026 10:00:00 AM
558,192,Hemlock Ravine Express,22,7.5,7:30am to 7:59am,1/14/2026 10:00:00 AM
559,196,Basinview Express,29,7.5,7:30am to 7:59am,1/14/2026 10:00:00 AM
560,24,Leiblin Park,11,9,9:00am to 9:29am,1/1/2026 10:00:00 AM
561,3,CrossTown,61,9,9:00am to 9:29am,1/1/2026 10:00:00 AM
562,320,Airport - Fall River Regional Exp,26,9,9:00am to 9:29am,1/1/2026 10:00:00 AM
563,4,Universities,19,9,9:00am to 9:29am,1/1/2026 10:00:00 AM
564,51A,Windmill,8,9,9:00am to 9:29am,1/1/2026 10:00:00 AM
565,58,Woodlawn,4,9,9:00am to 9:29am,1/1/2026 10:00:00 AM
566,6B,Eastern Passage,19,9,9:00am to 9:29am,1/1/2026 10:00:00 AM
567,7B,Peninsula,6,9,9:00am to 9:29am,1/1/2026 10:00:00 AM
568,84,Glendale Express,7,9,9:00am to 9:29am,1/1/2026 10:00:00 AM
569,85,Millwood,2,9,9:00am to 9:29am,1/1/2026 10:00:00 AM
570,86,Beaver Bank,1,9,9:00am to 9:29am,1/1/2026 10:00:00 AM
571,88,Bedford Commons,1,9,9:00am to 9:29am,1/1/2026 10:00:00 AM
572,10B,Dalhousie - Micmac Terminal,21,9.5,9:30am to 9:59am,1/1/2026 10:00:00 AM
573,21,Lakeside - Timberlea,5,9.5,9:30am to 9:59am,1/1/2026 10:00:00 AM
574,25,Governors Brook,22,9.5,9:30am to 9:59am,1/1/2026 10:00:00 AM
575,30B,Dunbrack,5,9.5,9:30am to 9:59am,1/1/2026 10:00:00 AM
576,39,Flamingo,10,9.5,9:30am to 9:59am,1/1/2026 10:00:00 AM
577,55,Port Wallace,6,9.5,9:30am to 9:59am,1/1/2026 10:00:00 AM
578,56,Dartmouth Crossing,10,9.5,9:30am to 9:59am,1/1/2026 10:00:00 AM
579,59,Colby,2,9.5,9:30am to 9:59am,1/1/2026 10:00:00 AM
580,83,Springfield,2,9.5,9:30am to 9:59am,1/1/2026 10:00:00 AM
581,85,Millwood,1,9.5,9:30am to 9:59am,1/1/2026 10:00:00 AM
582,86,Beaver Bank,0,9.5,9:30am to 9:59am,1/1/2026 10:00:00 AM
583,87,Sackville-Dartmouth,6,9.5,9:30am to 9:59am,1/1/2026 10:00:00 AM
584,91,Hemlock Ravine,5,9.5,9:30am to 9:59am,1/1/2026 10:00:00 AM
585,1,Spring Garden,46,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
586,21,Lakeside - Timberlea,7,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
587,22,Armdale,10,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
588,24,Leiblin Park,11,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
589,3,CrossTown,52,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
590,5,Portland,10,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
591,51A,Windmill,10,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
592,53,Notting Park,11,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
593,55,Port Wallace,9,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
594,56,Dartmouth Crossing,5,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
595,62,Grahams Grove,13,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
596,65,Caldwell,0,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
597,67,Baker,1,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
598,68,Cherry Brook,2,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
599,6B,Eastern Passage,13,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
600,6C,Heritage Hills,3,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
601,8,Sackville Corridor,43,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
602,82,First Lake,7,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
603,88,Bedford Commons,4,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
604,9B,Herring Cove,44,10,10:00am to 10:29am,1/1/2026 10:00:00 AM
605,24,Leiblin Park,15,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
606,25,Governors Brook,40,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
607,29,Barrington,12,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
608,3,CrossTown,27,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
609,30B,Dunbrack,4,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
610,39,Flamingo,7,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
611,4,Universities,24,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
612,5,Portland,33,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
613,55,Port Wallace,2,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
614,56,Dartmouth Crossing,13,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
615,6C,Heritage Hills,12,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
616,72,Portland Hills,1,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
617,7B,Peninsula,4,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
618,8,Sackville Corridor,37,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
619,82,First Lake,5,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
620,83,Springfield,3,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
621,85,Millwood,1,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
622,87,Sackville-Dartmouth,7,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
623,9A,Greystone,24,10.5,10:30am to 10:59am,1/1/2026 10:00:00 AM
624,10B,Dalhousie - Micmac Terminal,24,11,11:00am to 11:29am,1/1/2026 10:00:00 AM
625,10C,Dalhousie,33,11,11:00am to 11:29am,1/1/2026 10:00:00 AM
626,24,Leiblin Park,31,11,11:00am to 11:29am,1/1/2026 10:00:00 AM
